order_id,customer_id,order_date,status,region_code
470,343.0,2025-08-08 05:26:48,RETURNED,WEST
471,306.0,2025-12-26 01:02:41,RETURNED,NORTH
472,91.0,2025-06-03 13:03:00,CANCELLED,NORTH
473,351.0,2026-04-15 10:50:42,CANCELLED,EAST
474,339.0,2024-11-05 15:31:35,SHIPPED,SOUTH
475,463.0,2025-10-25 19:02:50,PLACED,SOUTH
476,232.0,2024-09-25 06:38:22,CANCELLED,WEST
477,349.0,2024-11-27 06:53:35,DELIVERED,EAST
478,480.0,2025-07-17 02:20:54,DELIVERED,NORTH
479,314.0,2026-06-12 18:41:57,CANCELLED,SOUTH
480,32.0,2025-11-01 23:14:25,RETURNED,NORTH
481,,2025-10-21 08:50:36,DELIVERED,NORTH
482,444.0,11-08-2024,CANCELLED,WEST
483,365.0,2026-05-25 05:59:56,CANCELLED,WEST
484,340.0,2026-03-13 07:52:00,SHIPPED,SOUTH
485,432.0,2025-08-29 06:04:34,CANCELLED,SOUTH
486,447.0,2025-08-07 10:14:25,SHIPPED,NORTH
487,9.0,2026-02-16 20:56:32,CANCELLED,WEST
488,70.0,2024-10-11 18:10:06,CANCELLED,WEST
489,357.0,2024-09-22 20:41:26,CANCELLED,SOUTH
490,218.0,2025-07-22 01:07:35,CANCELLED,WEST
491,96.0,2025-12-06 15:28:23,PLACED,WEST
492,122.0,2024-10-21 17:00:34,DELIVERED,WEST
493,296.0,2026-06-13 01:43:06,PLACED,WEST
494,58.0,2025-10-24 05:05:12,PLACED,SOUTH
495,270.0,2025-09-04 08:31:23,DELIVERED,WEST
496,268.0,2026-04-16 05:37:40,PLACED,SOUTH
497,380.0,2024-07-13 09:52:38,PLACED,EAST
498,463.0,2026-06-09 04:13:01,PLACED,WEST
499,464.0,2026-07-10 20:08:53,DELIVERED,WEST
500,409.0,2026-03-06 08:08:07,SHIPPED,NORTH
